"subject","block","trial","rsi","blocktime","rt","transcode","current","other","block_c","difference"
"6",7,67,200,104.842,418,0,"1","0",1,0
"6",7,68,200,104.842,1312,1,"0","1",1,1
"6",7,69,200,104.842,738,0,"1","0",1,0
"6",7,70,200,104.842,843,1,"0","1",1,1
"6",7,71,200,104.842,632,0,"0","1",1,0
"6",7,72,200,104.842,981,1,"1","0",1,1
"6",7,73,200,104.842,619,0,"0","1",1,0
"6",7,76,200,104.842,1211,1,"1","0",1,1
"6",7,77,200,104.842,1065,0,"1","0",1,0
"6",7,78,200,104.842,789,1,"0","1",1,1
"6",7,79,200,104.842,1076,1,"1","1",1,1
"6",7,80,200,104.842,791,0,"0","0",1,-1
"6",7,81,200,104.842,670,0,"0","0",1,-1
"6",7,82,200,104.842,898,1,"1","1",1,1
"6",7,83,200,104.842,668,0,"0","1",1,0
"6",7,84,200,104.842,1056,1,"1","0",1,1
"6",7,85,200,104.842,788,1,"0","1",1,0
"6",7,86,200,104.842,1483,1,"0","1",1,1
"6",7,89,200,104.842,981,1,"1","1",1,3
"6",8,4,200,96.593,846,1,"1","0",2,1
"6",8,5,200,96.593,755,0,"1","0",2,0
"6",8,6,200,96.593,739,1,"1","1",2,2
"6",8,7,200,96.593,820,0,"0","0",2,-2
"6",8,8,200,96.593,858,0,"0","1",2,-1
"6",8,9,200,96.593,566,0,"1","0",2,0
"6",8,10,200,96.593,990,1,"1","0",2,1
"6",8,11,200,96.593,637,0,"1","0",2,0
"6",8,12,200,96.593,602,0,"0","0",2,0
"6",8,13,200,96.593,824,1,"1","1",2,2
"6",8,14,200,96.593,662,0,"1","0",2,-1
"6",8,15,200,96.593,698,0,"0","1",2,0
"6",8,16,200,96.593,780,1,"0","1",2,1
"6",8,17,200,96.593,587,0,"0","1",2,0
"6",8,18,200,96.593,514,0,"0","0",2,0
"6",8,19,200,96.593,652,1,"1","1",2,2
"6",8,20,200,96.593,937,0,"0","0",2,-2
"6",8,21,200,96.593,554,0,"1","1",2,0
"6",8,22,200,96.593,1498,1,"1","0",2,1
"6",8,23,200,96.593,708,0,"1","0",2,0
"6",8,24,200,96.593,734,1,"1","1",2,2
"6",8,25,200,96.593,511,0,"0","0",2,-2
"6",8,26,200,96.593,793,0,"1","0",2,-1
"6",8,27,200,96.593,832,0,"0","1",2,0
"6",8,28,200,96.593,637,0,"0","0",2,0
"6",8,29,200,96.593,802,1,"1","1",2,2
"6",8,30,200,96.593,704,0,"1","0",2,-1
"6",8,31,200,96.593,923,0,"0","1",2,0
"6",8,32,200,96.593,860,1,"0","1",2,1
"6",8,33,200,96.593,833,0,"0","1",2,0
"6",8,34,200,96.593,894,1,"1","0",2,1
"6",8,35,200,96.593,1385,1,"1","0",2,0
"6",8,36,200,96.593,1087,1,"0","1",2,1
"6",8,37,200,96.593,554,0,"0","1",2,0
"6",8,38,200,96.593,946,1,"1","1",2,2
"6",8,39,200,96.593,546,0,"0","0",2,-2
"6",8,40,200,96.593,691,0,"0","1",2,-1
"6",8,41,200,96.593,1358,1,"1","0",2,0
"6",8,42,200,96.593,638,0,"0","0",2,0
"6",8,43,200,96.593,1243,1,"1","1",2,2
"6",8,44,200,96.593,494,0,"1","0",2,-1
"6",8,45,200,96.593,977,0,"0","1",2,0
"6",8,48,200,96.593,845,0,"1","0",2,-1
"6",8,49,200,96.593,713,1,"0","1",2,0
"6",8,50,200,96.593,595,0,"0","1",2,1
"6",8,51,200,96.593,945,1,"1","0",2,2
"6",8,52,200,96.593,657,0,"1","0",2,-1
"6",8,53,200,96.593,870,0,"0","1",2,0
"6",8,54,200,96.593,1177,1,"1","1",2,2
"6",8,55,200,96.593,529,0,"0","0",2,-2
"6",8,56,200,96.593,546,0,"1","1",2,0
"6",8,57,200,96.593,586,0,"0","0",2,0
"6",8,58,200,96.593,850,1,"1","0",2,1
"6",8,59,200,96.593,902,0,"1","0",2,0
"6",8,60,200,96.593,1064,1,"0","1",2,1
"6",8,61,200,96.593,812,0,"0","1",2,0
"6",8,62,200,96.593,1417,1,"1","0",2,1
"6",8,63,200,96.593,662,0,"1","0",2,0
"6",8,66,200,96.593,661,0,"1","1",2,0
"6",8,67,200,96.593,674,0,"0","0",2,0
"6",8,68,200,96.593,1014,1,"0","1",2,1
"6",8,69,200,96.593,467,0,"0","1",2,0
"6",8,70,200,96.593,727,1,"0","1",2,1
"6",8,73,200,96.593,967,0,"0","1",2,0
"6",8,74,200,96.593,767,0,"0","0",2,0
"6",8,75,200,96.593,871,1,"1","1",2,2
"6",8,76,200,96.593,442,0,"0","0",2,-2
"6",8,77,200,96.593,632,0,"1","1",2,0
"6",8,78,200,96.593,941,1,"1","1",2,2
"6",8,79,200,96.593,582,0,"0","0",2,-2
"6",8,80,200,96.593,581,0,"1","1",2,0
"6",8,81,200,96.593,644,0,"0","0",2,0
"6",8,82,200,96.593,737,1,"1","1",2,2
"6",8,83,200,96.593,514,0,"0","0",2,-2
"6",8,84,200,96.593,1060,0,"0","1",2,-1
"6",8,87,200,96.593,1093,1,"1","1",2,2
"6",8,88,200,96.593,536,0,"0","1",2,-1
"6",8,89,200,96.593,657,0,"1","0",2,0
"6",8,90,200,96.593,1190,1,"1","0",2,1
"6",8,91,200,96.593,620,0,"1","0",2,0
"6",8,92,200,96.593,1210,1,"1","1",2,2
"6",8,93,200,96.593,496,0,"0","0",2,-2
"6",8,94,200,96.593,1371,0,"0","1",2,-1
"6",8,95,200,96.593,1089,1,"1","0",2,0
"6",9,2,1100,108.276,598,1,"1","1",3,2
"6",9,3,1100,108.276,360,0,"1","1",3,0
"6",9,4,1100,108.276,436,0,"0","0",3,0
"6",9,5,1100,108.276,644,0,"0","0",3,0
"6",9,6,1100,108.276,636,1,"1","1",3,2
"6",9,7,1100,108.276,437,0,"1","0",3,-1
"6",9,8,1100,108.276,405,0,"0","1",3,0
"6",9,9,1100,108.276,367,1,"0","1",3,1
"6",9,10,1100,108.276,394,0,"0","1",3,0
"6",9,11,1100,108.276,428,1,"0","1",3,1
"6",9,12,1100,108.276,421,0,"0","1",3,0
"6",9,13,1100,108.276,462,0,"0","0",3,0
"6",9,14,1100,108.276,342,1,"1","1",3,2
"6",9,15,1100,108.276,370,0,"1","1",3,0
"6",9,16,1100,108.276,365,0,"0","0",3,0
"6",9,17,1100,108.276,457,1,"1","0",3,1
"6",9,18,1100,108.276,496,0,"1","0",3,0
"6",9,19,1100,108.276,726,0,"0","0",3,0
"6",9,20,1100,108.276,1019,1,"1","1",3,2
"6",9,21,1100,108.276,331,0,"1","0",3,-1
"6",9,22,1100,108.276,400,0,"0","1",3,0
"6",9,23,1100,108.276,282,1,"1","0",3,1
"6",9,24,1100,108.276,408,0,"1","0",3,0
"6",9,25,1100,108.276,554,1,"0","1",3,1
"6",9,26,1100,108.276,446,0,"0","1",3,0
"6",9,27,1100,108.276,382,1,"1","0",3,1
"6",9,28,1100,108.276,503,0,"1","0",3,0
"6",9,29,1100,108.276,285,1,"0","1",3,1
"6",9,30,1100,108.276,363,0,"0","1",3,0
"6",9,31,1100,108.276,407,1,"0","1",3,1
"6",9,32,1100,108.276,360,0,"0","1",3,0
"6",9,33,1100,108.276,476,0,"0","0",3,0
"6",9,36,1100,108.276,300,0,"1","0",3,0
"6",9,37,1100,108.276,337,0,"0","0",3,0
"6",9,38,1100,108.276,366,1,"1","1",3,2
"6",9,39,1100,108.276,369,0,"0","1",3,-1
"6",9,40,1100,108.276,268,0,"1","0",3,0
"6",9,41,1100,108.276,404,1,"0","1",3,1
"6",9,42,1100,108.276,253,0,"0","1",3,0
"6",9,43,1100,108.276,453,1,"0","1",3,1
"6",9,44,1100,108.276,469,0,"0","1",3,0
"6",9,45,1100,108.276,396,0,"0","1",3,1
"6",9,46,1100,108.276,406,0,"1","0",3,2
"6",9,47,1100,108.276,440,0,"0","0",3,2
"6",9,48,1100,108.276,408,0,"1","0",3,3
"6",9,49,1100,108.276,522,1,"0","0",3,3
"6",9,50,1100,108.276,519,0,"1","1",3,-1
"6",9,51,1100,108.276,372,0,"1","0",3,0
"6",9,52,1100,108.276,407,1,"0","1",3,1
"6",9,53,1100,108.276,361,0,"0","1",3,0
"6",9,54,1100,108.276,1021,1,"1","0",3,1
"6",9,55,1100,108.276,277,0,"1","0",3,0
"6",9,56,1100,108.276,437,1,"0","1",3,1
"6",9,57,1100,108.276,285,1,"1","1",3,1
"6",9,58,1100,108.276,404,0,"0","0",3,-1
"6",9,59,1100,108.276,398,0,"0","1",3,0
"6",9,60,1100,108.276,351,1,"1","0",3,1
"6",9,61,1100,108.276,563,0,"1","1",3,1
"6",9,62,1100,108.276,590,1,"0","0",3,1
"6",9,63,1100,108.276,296,1,"1","1",3,1
"6",9,64,1100,108.276,293,0,"0","0",3,-1
"6",9,65,1100,108.276,1212,0,"1","0",3,0
"6",9,66,1100,108.276,356,1,"0","1",3,1
"6",9,67,1100,108.276,512,1,"1","1",3,1
"6",9,68,1100,108.276,413,0,"0","0",3,-1
"6",9,69,1100,108.276,342,1,"1","1",3,1
"6",9,70,1100,108.276,291,0,"0","0",3,-1
"6",10,2,1100,233.769,379,0,"0","0",4,0
"6",10,3,1100,233.769,389,0,"0","0",4,0
"6",10,4,1100,233.769,672,1,"1","1",4,2
"6",10,5,1100,233.769,415,0,"1","1",4,0
"6",10,6,1100,233.769,392,0,"0","0",4,0
"6",10,7,1100,233.769,418,1,"1","1",4,2
"6",10,8,1100,233.769,483,0,"0","0",4,-2
"6",10,9,1100,233.769,386,0,"0","1",4,-1
"6",10,10,1100,233.769,612,0,"1","0",4,0
"6",10,11,1100,233.769,381,1,"1","0",4,1
"6",10,12,1100,233.769,368,0,"1","0",4,0
"6",10,13,1100,233.769,651,0,"1","1",4,2
"6",10,14,1100,233.769,1050,0,"0","0",4,2
"6",10,15,1100,233.769,714,1,"0","0",4,2
"6",10,16,1100,233.769,390,0,"1","1",4,0
"6",10,17,1100,233.769,369,1,"1","1",4,2
"6",10,18,1100,233.769,340,0,"0","0",4,-2
"6",10,19,1100,233.769,353,0,"1","0",4,-1
"6",10,20,1100,233.769,340,0,"0","1",4,0
"6",10,21,1100,233.769,329,0,"0","0",4,0
"6",10,22,1100,233.769,390,1,"1","1",4,2
"6",10,23,1100,233.769,272,0,"0","0",4,-2
"6",10,24,1100,233.769,446,0,"1","1",4,0
"6",10,25,1100,233.769,678,1,"1","0",4,1
"6",10,26,1100,233.769,389,0,"1","0",4,0
"6",10,27,1100,233.769,415,1,"1","1",4,2
"6",10,28,1100,233.769,481,0,"0","0",4,-2
"6",10,29,1100,233.769,391,0,"0","1",4,-1
"6",10,30,1100,233.769,753,0,"1","0",4,0
"6",10,31,1100,233.769,509,1,"1","0",4,1
"6",10,32,1100,233.769,363,0,"1","0",4,0
"6",10,33,1100,233.769,382,1,"1","1",4,2
"6",10,34,1100,233.769,280,0,"0","0",4,-2
"6",10,35,1100,233.769,511,0,"0","0",4,-2
"6",10,36,1100,233.769,437,0,"1","1",4,0
"6",10,37,1100,233.769,597,1,"1","1",4,2
"6",10,38,1100,233.769,311,0,"0","0",4,-2
"6",10,39,1100,233.769,380,0,"1","0",4,-1
"6",10,40,1100,233.769,311,0,"0","1",4,0
"6",10,41,1100,233.769,397,1,"1","1",4,2
"6",10,42,1100,233.769,463,0,"0","0",4,-2
"6",10,45,1100,233.769,448,0,"0","0",4,0
"6",10,46,1100,233.769,543,1,"1","1",4,2
"6",10,47,1100,233.769,404,0,"0","1",4,-1
"6",10,48,1100,233.769,454,0,"1","0",4,0
"6",10,49,1100,233.769,421,0,"0","0",4,0
"6",10,50,1100,233.769,542,1,"1","1",4,2
"6",10,51,1100,233.769,419,0,"0","1",4,-1
"6",10,52,1100,233.769,380,0,"1","0",4,0
"6",10,53,1100,233.769,494,1,"0","1",4,1
"6",10,54,1100,233.769,293,0,"0","1",4,0
"6",10,55,1100,233.769,331,0,"0","0",4,0
"6",10,56,1100,233.769,400,1,"1","1",4,2
"6",10,57,1100,233.769,442,0,"1","1",4,0
"6",10,58,1100,233.769,337,0,"0","0",4,0
"6",10,59,1100,233.769,342,0,"0","0",4,0
"6",10,62,1100,233.769,519,0,"1","1",4,0
"6",10,63,1100,233.769,300,0,"0","0",4,0
"6",10,64,1100,233.769,1026,1,"1","1",4,2
"6",10,65,1100,233.769,402,0,"0","0",4,-2
"6",10,66,1100,233.769,388,0,"1","1",4,0
"6",10,67,1100,233.769,358,0,"0","0",4,0
"6",10,68,1100,233.769,546,1,"1","1",4,2
"6",10,69,1100,233.769,302,0,"1","0",4,-1
"6",10,70,1100,233.769,492,0,"0","1",4,0
"6",10,71,1100,233.769,402,0,"0","1",4,1
"6",10,72,1100,233.769,356,0,"1","0",4,2
"6",10,75,1100,233.769,452,0,"1","1",4,-2
"6",10,76,1100,233.769,459,0,"0","0",4,-2
"6",10,77,1100,233.769,475,0,"1","0",4,-1
"6",10,78,1100,233.769,354,0,"0","1",4,0
"6",10,79,1100,233.769,358,1,"1","0",4,1
"6",10,80,1100,233.769,362,0,"1","0",4,0
"6",10,81,1100,233.769,278,0,"0","0",4,0
"6",10,82,1100,233.769,357,1,"1","1",4,2
"6",10,83,1100,233.769,401,0,"0","1",4,-1
"6",10,86,1100,233.769,493,1,"1","1",4,2
"6",10,87,1100,233.769,388,0,"0","0",4,-2
"6",10,88,1100,233.769,246,0,"1","1",4,0
"6",10,89,1100,233.769,262,0,"0","0",4,0
"6",10,90,1100,233.769,438,1,"1","1",4,2
"6",10,91,1100,233.769,438,0,"0","1",4,-1
"6",10,92,1100,233.769,390,0,"1","0",4,0
"6",10,93,1100,233.769,392,0,"0","1",4,1
"6",10,94,1100,233.769,483,0,"1","0",4,2
"6",10,95,1100,233.769,361,0,"1","0",4,3
"6",10,98,1100,233.769,373,0,"1","1",4,-2
"6",10,101,1100,233.769,517,1,"0","1",4,1
"6",10,102,1100,233.769,394,0,"0","1",4,0
"6",10,103,1100,233.769,532,0,"0","0",4,0
"6",10,104,1100,233.769,408,1,"1","1",4,2
"6",10,105,1100,233.769,330,0,"1","0",4,-1
"6",10,106,1100,233.769,655,1,"0","1",4,0
"6",10,107,1100,233.769,334,0,"0","0",4,0
"6",10,108,1100,233.769,475,1,"1","1",4,2
"6",10,109,1100,233.769,290,0,"1","0",4,-1
"6",10,110,1100,233.769,297,0,"0","1",4,0
"6",10,113,1100,233.769,542,0,"0","0",4,-2
"6",10,114,1100,233.769,907,0,"1","1",4,0
"6",10,115,1100,233.769,392,1,"0","1",4,1
"6",10,116,1100,233.769,370,0,"0","1",4,0
"6",10,117,1100,233.769,334,1,"1","0",4,1
"6",10,118,1100,233.769,490,0,"1","0",4,0
"6",10,119,1100,233.769,297,0,"0","0",4,0
"6",10,120,1100,233.769,406,0,"1","1",4,2
"6",10,121,1100,233.769,480,0,"1","0",4,3
"6",10,128,1100,233.769,404,0,"1","1",4,0
"6",10,129,1100,233.769,365,0,"0","1",4,1
"6",10,130,1100,233.769,409,1,"1","0",4,2
"6",10,131,1100,233.769,354,0,"0","0",4,-2
"6",10,132,1100,233.769,398,0,"1","1",4,0
"6",10,133,1100,233.769,560,0,"0","0",4,0
"6",10,134,1100,233.769,804,1,"1","1",4,2
"6",10,135,1100,233.769,469,0,"0","0",4,-2
"6",10,136,1100,233.769,356,0,"1","1",4,0
"6",10,137,1100,233.769,408,1,"1","1",4,2
"6",10,138,1100,233.769,386,0,"0","0",4,-2
"6",10,139,1100,233.769,388,0,"0","1",4,-1
"6",10,140,1100,233.769,367,0,"1","0",4,0
"6",10,141,1100,233.769,434,0,"0","0",4,0
"6",10,142,1100,233.769,467,1,"1","1",4,2
"6",10,143,1100,233.769,242,0,"1","0",4,-1
"6",10,146,1100,233.769,260,0,"0","0",4,-2
"6",10,147,1100,233.769,588,0,"0","1",4,-1
"6",10,148,1100,233.769,374,0,"1","0",4,0
"6",10,149,1100,233.769,465,0,"1","0",4,1
"6",10,150,1100,233.769,312,1,"0","1",4,2
"6",11,2,1100,173.975,522,0,"0","0",5,0
"6",11,3,1100,173.975,519,1,"1","0",5,1
"6",11,4,1100,173.975,348,0,"1","0",5,0
"6",11,5,1100,173.975,296,0,"0","0",5,0
"6",11,6,1100,173.975,278,1,"1","1",5,2
"6",11,7,1100,173.975,397,0,"0","0",5,-2
"6",11,8,1100,173.975,335,0,"1","1",5,0
"6",11,9,1100,173.975,308,1,"1","1",5,2
"6",11,10,1100,173.975,410,0,"0","0",5,-2
"6",11,11,1100,173.975,355,0,"1","0",5,-1
"6",11,12,1100,173.975,343,0,"0","1",5,0
"6",11,13,1100,173.975,364,1,"1","0",5,1
"6",11,14,1100,173.975,375,0,"1","0",5,0
"6",11,15,1100,173.975,394,1,"1","1",5,2
"6",11,16,1100,173.975,333,0,"0","0",5,-2
"6",11,17,1100,173.975,385,0,"1","1",5,0
"6",11,18,1100,173.975,372,0,"0","0",5,0
"6",11,19,1100,173.975,415,0,"0","0",5,0
"6",11,20,1100,173.975,360,0,"1","1",5,2
"6",11,21,1100,173.975,532,0,"1","0",5,3
"6",11,27,1100,173.975,363,0,"0","1",5,-3
"6",11,28,1100,173.975,398,0,"1","0",5,-2
"6",11,29,1100,173.975,304,0,"0","0",5,-2
"6",11,30,1100,173.975,405,0,"1","1",5,0
"6",11,31,1100,173.975,407,0,"1","1",5,2
"6",11,32,1100,173.975,777,1,"0","0",5,2
"6",11,33,1100,173.975,300,0,"0","0",5,-2
"6",11,34,1100,173.975,362,0,"1","1",5,0
"6",11,35,1100,173.975,325,0,"0","0",5,0
"6",11,36,1100,173.975,442,0,"1","1",5,2
"6",11,37,1100,173.975,322,0,"1","0",5,3
"6",11,43,1100,173.975,372,0,"1","0",5,-3
"6",11,44,1100,173.975,399,0,"0","1",5,-2
"6",11,45,1100,173.975,417,0,"0","1",5,-1
"6",11,46,1100,173.975,394,0,"1","0",5,0
"6",11,47,1100,173.975,357,0,"1","1",5,2
"6",11,48,1100,173.975,433,0,"0","0",5,2
"6",11,56,1100,173.975,413,0,"1","1",5,-2
"6",11,57,1100,173.975,350,0,"1","1",5,0
"6",11,58,1100,173.975,409,0,"0","0",5,0
"6",11,59,1100,173.975,411,0,"0","0",5,0
"6",11,60,1100,173.975,397,1,"1","1",5,2
"6",11,61,1100,173.975,359,0,"0","1",5,-1
"6",11,62,1100,173.975,531,0,"1","0",5,0
"6",11,63,1100,173.975,287,1,"0","1",5,1
"6",11,64,1100,173.975,270,0,"0","1",5,0
"6",11,65,1100,173.975,421,0,"0","0",5,0
"6",11,66,1100,173.975,670,1,"1","1",5,2
"6",11,69,1100,173.975,321,1,"1","1",5,2
"6",11,70,1100,173.975,398,0,"0","0",5,-2
"6",11,71,1100,173.975,287,0,"0","0",5,-2
"6",11,72,1100,173.975,302,0,"1","1",5,0
"6",11,73,1100,173.975,388,0,"0","0",5,0
"6",11,74,1100,173.975,270,1,"1","1",5,2
"6",11,75,1100,173.975,430,0,"1","0",5,-1
"6",11,76,1100,173.975,446,0,"0","1",5,0
"6",11,77,1100,173.975,518,1,"1","1",5,2
"6",11,78,1100,173.975,395,0,"0","0",5,-2
"6",11,79,1100,173.975,445,0,"0","0",5,-2
"6",11,80,1100,173.975,381,0,"1","1",5,0
"6",11,81,1100,173.975,408,0,"1","0",5,1
"6",11,82,1100,173.975,1409,1,"0","1",5,2
"6",11,83,1100,173.975,458,0,"0","1",5,-1
"6",11,84,1100,173.975,386,0,"1","0",5,0
"6",11,85,1100,173.975,412,1,"1","0",5,1
"6",11,88,1100,173.975,323,0,"0","1",5,0
"6",11,89,1100,173.975,336,1,"0","1",5,1
"6",11,90,1100,173.975,381,0,"0","1",5,0
"6",11,91,1100,173.975,511,1,"0","1",5,1
"6",11,92,1100,173.975,317,0,"0","1",5,0
"6",11,93,1100,173.975,474,1,"0","1",5,1
"6",11,94,1100,173.975,457,0,"0","1",5,0
"6",11,95,1100,173.975,281,1,"0","1",5,1
"6",11,96,1100,173.975,335,0,"0","1",5,0
"6",11,97,1100,173.975,404,0,"0","0",5,0
"6",11,98,1100,173.975,366,1,"1","1",5,2
"6",11,99,1100,173.975,353,0,"1","0",5,-1
"6",11,100,1100,173.975,405,0,"0","1",5,0
"6",11,103,1100,173.975,368,0,"1","0",5,1
"6",11,104,1100,173.975,426,1,"0","1",5,2
"6",11,105,1100,173.975,499,0,"1","1",5,0
"6",11,106,1100,173.975,353,0,"0","0",5,0
"6",11,107,1100,173.975,444,0,"0","0",5,0
"6",11,108,1100,173.975,477,1,"1","1",5,2
"6",11,111,1100,173.975,620,0,"1","0",5,1
"6",11,112,1100,173.975,437,1,"0","1",5,2
"6",11,113,1100,173.975,317,0,"0","0",5,-2
"6",11,114,1100,173.975,306,0,"1","1",5,0
"6",12,2,200,90.795,436,0,"0","0",6,0
"6",12,3,200,90.795,513,0,"1","1",6,2
"6",12,4,200,90.795,619,1,"0","0",6,2
"6",12,5,200,90.795,393,0,"0","0",6,-2
"6",12,6,200,90.795,1048,0,"1","1",6,0
"6",12,7,200,90.795,580,0,"1","0",6,1
"6",12,8,200,90.795,492,0,"0","1",6,2
"6",12,9,200,90.795,799,0,"1","0",6,3
"6",12,24,200,90.795,480,0,"1","1",6,-2
"6",12,25,200,90.795,588,0,"0","1",6,-1
"6",12,26,200,90.795,587,0,"1","0",6,0
"6",12,27,200,90.795,682,0,"0","0",6,0
"6",12,28,200,90.795,709,0,"1","1",6,2
"6",12,41,200,90.795,583,0,"1","1",6,-2
"6",12,42,200,90.795,510,0,"0","0",6,-2
"6",12,43,200,90.795,849,0,"1","0",6,-1
"6",12,44,200,90.795,365,0,"0","1",6,0
"6",12,45,200,90.795,485,0,"1","1",6,2
"6",12,46,200,90.795,513,0,"0","0",6,2
"6",12,47,200,90.795,522,0,"0","1",6,3
"6",12,56,200,90.795,417,0,"1","1",6,-2
"6",12,57,200,90.795,439,0,"1","1",6,0
"6",12,58,200,90.795,477,0,"0","0",6,0
"6",12,59,200,90.795,449,0,"0","0",6,0
"6",12,60,200,90.795,645,0,"1","1",6,2
"6",12,61,200,90.795,498,0,"1","0",6,3
"6",12,75,200,90.795,505,0,"1","1",6,-3
"6",12,76,200,90.795,412,0,"0","0",6,-3
"6",12,77,200,90.795,530,0,"1","1",6,-1
"6",12,78,200,90.795,516,0,"0","0",6,-1
"6",12,79,200,90.795,325,0,"1","1",6,1
"6",12,80,200,90.795,416,0,"0","0",6,1
"6",12,83,200,90.795,370,0,"0","0",6,3
"6",12,93,200,90.795,417,0,"1","1",6,-3
"6",12,94,200,90.795,383,0,"0","0",6,-3
"6",12,95,200,90.795,455,0,"0","1",6,-2
"6",12,96,200,90.795,443,0,"1","0",6,-1
"6",12,97,200,90.795,521,0,"1","1",6,1
"6",12,98,200,90.795,370,0,"0","0",6,1
"6",12,99,200,90.795,659,0,"1","0",6,2
"6",12,100,200,90.795,543,0,"0","1",6,3
"6",12,101,200,90.795,528,0,"0","0",6,3
"6",12,112,200,90.795,402,0,"1","0",6,-3
"6",12,113,200,90.795,737,0,"0","1",6,-2
"6",12,114,200,90.795,650,0,"1","0",6,-1
"7",1,2,200,104.544,714,0,"0","1",-5,1
"7",1,3,200,104.544,812,0,"1","0",-5,2
"7",1,4,200,104.544,689,0,"0","1",-5,3
"7",1,28,200,104.544,689,0,"1","0",-5,-3
"7",1,29,200,104.544,604,0,"0","1",-5,-2
"7",1,30,200,104.544,450,0,"1","1",-5,0
"7",1,31,200,104.544,423,0,"0","0",-5,0
"7",1,34,200,104.544,610,0,"0","0",-5,2
"7",1,53,200,104.544,939,0,"1","0",-5,-3
"7",1,54,200,104.544,508,0,"0","1",-5,-2
"7",1,55,200,104.544,1415,1,"1","0",-5,-1
"7",1,56,200,104.544,604,0,"0","1",-5,2
"7",1,105,200,104.544,586,0,"0","0",-5,-3
"7",1,106,200,104.544,1105,0,"1","1",-5,-1
"7",1,107,200,104.544,1051,0,"0","0",-5,-1
"7",1,108,200,104.544,255,0,"1","1",-5,1
"7",1,109,200,104.544,308,0,"0","0",-5,1
"7",1,110,200,104.544,462,0,"0","1",-5,2
"7",1,111,200,104.544,482,0,"1","0",-5,3
"7",1,112,200,104.544,446,0,"0","0",-5,3
"7",2,2,200,264.966,394,0,"1","0",-4,1
"7",2,3,200,264.966,497,0,"1","1",-4,3
"7",2,4,200,264.966,387,0,"0","0",-4,3
"7",2,89,200,264.966,228,0,"1","1",-4,-2
"7",2,90,200,264.966,322,0,"0","0",-4,-2
"7",2,93,200,264.966,761,0,"0","0",-4,0
"7",2,94,200,264.966,473,0,"1","1",-4,2
"7",2,283,200,264.966,399,0,"1","0",-4,-3
"7",2,284,200,264.966,806,0,"0","1",-4,-2
"7",2,287,200,264.966,743,1,"1","0",-4,1
"7",2,288,200,264.966,511,0,"1","0",-4,0
"7",2,289,200,264.966,705,1,"1","1",-4,2
"7",2,290,200,264.966,564,0,"0","0",-4,-2
"7",2,291,200,264.966,1212,1,"1","1",-4,0
"7",2,292,200,264.966,1225,0,"0","0",-4,0
"7",2,293,200,264.966,510,0,"0","0",-4,0
"7",2,294,200,264.966,656,1,"1","1",-4,2
"7",2,295,200,264.966,420,0,"0","1",-4,-1
"7",2,298,200,264.966,426,0,"1","0",-4,2
"7",2,299,200,264.966,735,0,"1","0",-4,3
"7",2,301,200,264.966,1031,1,"1","0",-4,-3
"7",2,310,200,264.966,659,0,"1","1",-4,-3
"7",2,311,200,264.966,399,0,"1","1",-4,-1
"7",2,312,200,264.966,1214,1,"0","0",-4,-1
"7",2,313,200,264.966,971,0,"1","1",-4,3
"7",2,314,200,264.966,842,0,"0","0",-4,3
"7",2,322,200,264.966,615,0,"0","1",-4,-3
"7",2,323,200,264.966,741,1,"1","0",-4,-2
"7",2,324,200,264.966,486,0,"1","0",-4,3
"7",2,325,200,264.966,825,1,"0","0",-4,3
"7",2,326,200,264.966,958,1,"1","1",-4,-1
"7",2,327,200,264.966,758,1,"1","0",-4,2
"7",2,330,200,264.966,638,0,"0","0",-4,1
"7",2,331,200,264.966,547,1,"1","0",-4,2
"7",2,332,200,264.966,340,0,"1","0",-4,-1
"7",2,333,200,264.966,661,0,"0","0",-4,-1
"7",2,334,200,264.966,1289,0,"1","1",-4,1
"7",2,335,200,264.966,348,0,"0","0",-4,1
"7",2,336,200,264.966,524,0,"0","1",-4,2
"7",2,337,200,264.966,486,1,"0","1",-4,3
"7",2,338,200,264.966,481,0,"0","0",-4,-3
"7",2,339,200,264.966,436,0,"1","1",-4,-1
"7",2,340,200,264.966,666,0,"0","0",-4,-1
"7",2,344,200,264.966,326,0,"0","0",-4,-1
"7",2,356,200,264.966,175,1,"1","0",-4,1
"7",2,357,200,264.966,175,1,"1","0",-4,0
"7",2,362,200,264.966,207,0,"0","1",-4,3
"7",3,31,200,87.037,532,0,"1","0",-3,-2
"7",3,32,200,87.037,813,1,"0","0",-3,-2
"7",3,48,200,87.037,437,0,"1","1",-3,-2
"7",3,52,200,87.037,355,0,"0","0",-3,0
"7",3,53,200,87.037,324,0,"1","1",-3,2
"7",3,66,200,87.037,336,0,"1","1",-3,-3
"7",3,67,200,87.037,329,0,"0","0",-3,-3
"7",3,68,200,87.037,627,0,"1","1",-3,-1
"7",3,69,200,87.037,536,0,"0","0",-3,-1
"7",3,70,200,87.037,537,0,"0","1",-3,0
"7",3,71,200,87.037,506,0,"1","0",-3,1
"7",3,72,200,87.037,501,0,"1","1",-3,3
"7",3,73,200,87.037,560,0,"0","0",-3,3
"7",3,85,200,87.037,398,0,"1","1",-3,-3
"7",3,86,200,87.037,365,0,"0","1",-3,-2
"7",3,87,200,87.037,373,0,"1","0",-3,-1
"7",3,88,200,87.037,709,0,"1","1",-3,1
"7",3,89,200,87.037,479,0,"0","0",-3,1
"7",3,90,200,87.037,475,0,"1","0",-3,2
